Time,transforms
1647137361.5012522,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 500737043
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.01273162942379713
    y: -0.12467765063047409
    z: 0.9827317595481873
  rotation: 
    x: -0.0004256113654610244
    y: -0.019197223922911733
    z: 0.035789881302178014
    w: 0.9991748444816829]"
1647137361.5022836,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 501888484
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.01215412374585867
    y: -0.12494257837533951
    z: 0.9826416969299316
  rotation: 
    x: -0.0010567356332040116
    y: -0.019773337925257994
    z: 0.035493951174549565
    w: 0.9991736975356756]"
1647137361.5079741,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 507576701
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.011617287062108517
    y: -0.12521465122699738
    z: 0.9824684262275696
  rotation: 
    x: -0.0001575069138016578
    y: -0.014781475587063192
    z: 0.03564079006658581
    w: 0.9992553313615448]"
1647137361.5148978,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 514514384
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.011012587696313858
    y: -0.1254861056804657
    z: 0.9824464321136475
  rotation: 
    x: -6.600876610056177e-05
    y: -0.015838315244012847
    z: 0.035317699316196445
    w: 0.9992506209795843]"
1647137361.521333,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 520820186
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.010460699908435345
    y: -0.12573611736297607
    z: 0.9824152588844299
  rotation: 
    x: -0.00037365825058184837
    y: -0.019383230768842623
    z: 0.035694307825639024
    w: 0.9991746930008396]"
1647137361.527686,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 527184733
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.009846753440797329
    y: -0.12602530419826508
    z: 0.9822542667388916
  rotation: 
    x: -0.0004806713421807008
    y: -0.015718275260788735
    z: 0.03540839905222509
    w: 0.999249193171776]"
1647137361.5356867,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 535218189
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.009317929856479168
    y: -0.12628348171710968
    z: 0.9821135997772217
  rotation: 
    x: 0.0002542616500081522
    y: -0.013421997076574146
    z: 0.035489245320147744
    w: 0.9992798901269334]"
1647137361.5480952,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 547660321
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.008692169561982155
    y: -0.1265285611152649
    z: 0.9821332693099976
  rotation: 
    x: -0.00029032971341333235
    y: -0.017705731082060087
    z: 0.03530079124000737
    w: 0.9992198341372817]"
1647137361.5486143,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 548155467
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.008151190355420113
    y: -0.12677264213562012
    z: 0.9820230007171631
  rotation: 
    x: -4.428538789897082e-05
    y: -0.017768339796833194
    z: 0.035385723383492315
    w: 0.9992157598438366]"
1647137361.556105,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 555681495
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.007508899550884962
    y: -0.12706975638866425
    z: 0.9818422198295593
  rotation: 
    x: 7.07640154633847e-05
    y: -0.013004593857046743
    z: 0.03506590508448514
    w: 0.9993003841846921]"
1647137361.5636847,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 563250216
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0069607882760465145
    y: -0.12729281187057495
    z: 0.9817807674407959
  rotation: 
    x: 0.00024670294954007006
    y: -0.01529871822706577
    z: 0.03510027668845863
    w: 0.9992666605739717]"
1647137361.5684779,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 568064688
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0063314493745565414
    y: -0.12755019962787628
    z: 0.9817513227462769
  rotation: 
    x: -0.0004475932231691952
    y: -0.018318459443268754
    z: 0.03490659604382682
    w: 0.9992225794369165]"
1647137361.5742416,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 573826819
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.005759232211858034
    y: -0.12779462337493896
    z: 0.9816073179244995
  rotation: 
    x: 0.0011342469055372574
    y: -0.013903637030998473
    z: 0.03513212777081435
    w: 0.9992853125907348]"
1647137361.5859303,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 585474503
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.00513029471039772
    y: -0.12807868421077728
    z: 0.9814659953117371
  rotation: 
    x: 0.0008420072604410615
    y: -0.011748619041660297
    z: 0.03513029489793682
    w: 0.9993133259167374]"
1647137361.587899,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 587532044
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.004592676647007465
    y: -0.12827572226524353
    z: 0.9814417362213135
  rotation: 
    x: 0.0005315730329436382
    y: -0.016999746053683394
    z: 0.034954414413559974
    w: 0.9992441718505173]"
1647137361.5944955,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 594115831
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.003970515448600054
    y: -0.12851585447788239
    z: 0.9813522696495056
  rotation: 
    x: 0.0005627925794302237
    y: -0.01627876963966141
    z: 0.03478638789065454
    w: 0.9992620237660652]"
1647137361.602114,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 601715181
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0034052275586873293
    y: -0.1287485957145691
    z: 0.9811872839927673
  rotation: 
    x: 0.002145408902842378
    y: -0.01204831162863573
    z: 0.034643415640818756
    w: 0.9993248066370995]"
1647137361.6087868,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 608341879
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0027915718965232372
    y: -0.12899960577487946
    z: 0.9811099767684937
  rotation: 
    x: 0.0006467788431984875
    y: -0.014513037059249986
    z: 0.0343998519000819
    w: 0.9993025585985944]"
1647137361.6166677,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 615634447
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0022021958138793707
    y: -0.12926259636878967
    z: 0.9810555577278137
  rotation: 
    x: 0.0015046628161787055
    y: -0.018078591917931673
    z: 0.0345839750951936
    w: 0.9992371336027748]"
1647137361.624302,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 623865473
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0015653101727366447
    y: -0.1295057237148285
    z: 0.9809083342552185
  rotation: 
    x: 0.0018022894336099519
    y: -0.013558431835524071
    z: 0.03451857794008537
    w: 0.9993104564928524]"
1647137361.6277728,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 627411281
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.0010158864315599203
    y: -0.12968257069587708
    z: 0.980786144733429
  rotation: 
    x: 0.003291791466559384
    y: -0.01197167646316426
    z: 0.03430932686011152
    w: 0.9993341348928335]"
1647137361.6464381,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 645850294
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: 0.00043503966298885643
    y: -0.13002239167690277
    z: 0.9807333946228027
  rotation: 
    x: 0.0019354335469544826
    y: -0.017106020386346888
    z: 0.035325991950458144
    w: 0.9992275578947186]"
1647137361.6530247,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 652547979
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00018759073282126337
    y: -0.13018298149108887
    z: 0.9806171655654907
  rotation: 
    x: 0.0025297452757750824
    y: -0.016321974215666852
    z: 0.03441210162903061
    w: 0.9992712348546895]"
1647137361.6534908,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 653074180
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00077059242175892
    y: -0.13049571216106415
    z: 0.9804602861404419
  rotation: 
    x: 0.002868896149001809
    y: -0.011748284230758469
    z: 0.03502886408368425
    w: 0.9993131270695519]"
1647137361.6548266,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 654471623
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0014094609068706632
    y: -0.1306547373533249
    z: 0.9804323315620422
  rotation: 
    x: 0.0032104327550253383
    y: -0.015113705428121973
    z: 0.03412318525201175
    w: 0.9992981923620269]"
1647137361.6612015,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 660800985
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0020047230646014214
    y: -0.13099230825901031
    z: 0.9803375601768494
  rotation: 
    x: 0.002392392197854667
    y: -0.018241933057679124
    z: 0.03492665747996366
    w: 0.9992205146688933]"
1647137361.674054,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 673675165
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.002611572854220867
    y: -0.13110169768333435
    z: 0.9801610112190247
  rotation: 
    x: 0.0035768262519536484
    y: -0.013675154918366423
    z: 0.03389311159816233
    w: 0.999325499243423]"
1647137361.6745005,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 674144538
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0032499716617166996
    y: -0.13136571645736694
    z: 0.9801115393638611
  rotation: 
    x: 0.0036458038319911075
    y: -0.012749585507077024
    z: 0.03378156993873339
    w: 0.9993412638915151]"
1647137361.685769,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 685292742
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.003839996410533786
    y: -0.13158240914344788
    z: 0.980109453201294
  rotation: 
    x: 0.003690912325303762
    y: -0.017542559354271108
    z: 0.03372504132080671
    w: 0.9992703624972666]"
1647137361.6876187,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 687160502
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.004465944599360228
    y: -0.1318884789943695
    z: 0.9799603819847107
  rotation: 
    x: 0.00336518085198438
    y: -0.015898836451449065
    z: 0.033851593040496564
    w: 0.9992947374053084]"
1647137361.7045949,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 704120769
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.005657867528498173
    y: -0.13235503435134888
    z: 0.9797618389129639
  rotation: 
    x: 0.004008900424718274
    y: -0.016361167860676464
    z: 0.03389624548971458
    w: 0.9992833859548154]"
1647137361.7078035,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 707413578
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00628327252343297
    y: -0.13258925080299377
    z: 0.9797000885009766
  rotation: 
    x: 0.00329986614216323
    y: -0.019203128512341437
    z: 0.03339356594650237
    w: 0.9992523307414194]"
1647137361.7148333,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 714252388
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068681263364851475
    y: -0.1328447461128235
    z: 0.9794905185699463
  rotation: 
    x: 0.0040106111738466305
    y: -0.014347702122056627
    z: 0.03374708782837932
    w: 0.9993193646202062]"
1647137361.7210867,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 720625163
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.007462822832167149
    y: -0.13312986493110657
    z: 0.9794365763664246
  rotation: 
    x: 0.004675971834659147
    y: -0.014026622362575701
    z: 0.03450580704694038
    w: 0.9992951207889181]"
1647137361.734967,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 734541795
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.008110185153782368
    y: -0.13330627977848053
    z: 0.97944575548172
  rotation: 
    x: 0.004264350486059185
    y: -0.0186556166640634
    z: 0.03374851844764126
    w: 0.9992471269833128]"
1647137361.737519,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 737116799
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.008690637536346912
    y: -0.13361942768096924
    z: 0.9793351292610168
  rotation: 
    x: 0.004878154952150948
    y: -0.015948930743312967
    z: 0.0346679687240361
    w: 0.9992597095635133]"
1647137361.7421465,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 741721758
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00931498035788536
    y: -0.13381828367710114
    z: 0.9791914224624634
  rotation: 
    x: 0.0052233654203530456
    y: -0.012545001500413763
    z: 0.033942505196015486
    w: 0.9993313993526164]"
1647137361.7480547,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 747581486
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00996070820838213
    y: -0.13406269252300262
    z: 0.9792004227638245
  rotation: 
    x: 0.004868437629442031
    y: -0.01694513889867028
    z: 0.03373165493338951
    w: 0.9992754055005095]"
1647137361.7643943,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 763968695
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.010548921301960945
    y: -0.1343114823102951
    z: 0.9791661500930786
  rotation: 
    x: 0.004681946677370974
    y: -0.019082935394986345
    z: 0.033819492672430874
    w: 0.9992347886595024]"
1647137361.7654228,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 764995777
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.011200997047126293
    y: -0.13461251556873322
    z: 0.978996217250824
  rotation: 
    x: 0.005433960217311113
    y: -0.014135569914739464
    z: 0.034094984728804935
    w: 0.9993038525673184]"
1647137361.7679875,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 767573295
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.011817910708487034
    y: -0.13486583530902863
    z: 0.9789878129959106
  rotation: 
    x: 0.005700842439663053
    y: -0.015174718473289786
    z: 0.03376861266801417
    w: 0.9992982083008116]"
1647137361.7749908,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 774472637
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.012446240521967411
    y: -0.13512364029884338
    z: 0.9789847135543823
  rotation: 
    x: 0.005292269058900334
    y: -0.0195178859758191
    z: 0.03417239790309944
    w: 0.9992113346218584]"
1647137361.7871776,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 786747665
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.01299443282186985
    y: -0.13544295728206635
    z: 0.9788929224014282
  rotation: 
    x: 0.005964559361068458
    y: -0.016561319657739437
    z: 0.034894629483160626
    w: 0.9992359639024485]"
1647137361.7884367,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 788077592
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.01368480920791626
    y: -0.1356809139251709
    z: 0.9787670373916626
  rotation: 
    x: 0.006092481261091786
    y: -0.013137995148881908
    z: 0.03461064740115919
    w: 0.9992959410715245]"
1647137361.7944527,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 794091150
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.014258932322263718
    y: -0.13597692549228668
    z: 0.9788476824760437
  rotation: 
    x: 0.006227319121877338
    y: -0.017555095235827593
    z: 0.03492550548002428
    w: 0.9992163170178818]"
1647137361.8054364,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 805028131
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.014945815317332745
    y: -0.13619689643383026
    z: 0.9788106083869934
  rotation: 
    x: 0.005804631840435411
    y: -0.018845464973766057
    z: 0.034526590147077554
    w: 0.999209221971022]"
1647137361.8090775,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 808556242
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.01555867213755846
    y: -0.13648025691509247
    z: 0.9786853194236755
  rotation: 
    x: 0.006992675816197254
    y: -0.013923564898945917
    z: 0.03459953510051113
    w: 0.9992797951506189]"
1647137361.814622,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 814189306
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.016197463497519493
    y: -0.13677264750003815
    z: 0.978685200214386
  rotation: 
    x: 0.006603597374638911
    y: -0.01540349185765461
    z: 0.03474311251162486
    w: 0.9992557435778437]"
1647137361.8208842,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 820468177
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.016821177676320076
    y: -0.1370123028755188
    z: 0.9787171483039856
  rotation: 
    x: 0.0063790906801263845
    y: -0.02030711609880869
    z: 0.034670892912257834
    w: 0.9991720859904519]"
1647137361.8279598,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 827549335
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.017387960106134415
    y: -0.13735640048980713
    z: 0.9786262512207031
  rotation: 
    x: 0.006872362652220632
    y: -0.016856747226403807
    z: 0.035614990708516626
    w: 0.9991997763917653]"
1647137361.837395,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 836973152
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.018040314316749573
    y: -0.13757944107055664
    z: 0.9785733222961426
  rotation: 
    x: 0.007383065150044859
    y: -0.013686313019233195
    z: 0.03501565684148243
    w: 0.9992657699335494]"
1647137361.848553,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 848113203
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.018690992146730423
    y: -0.13788391649723053
    z: 0.9786693453788757
  rotation: 
    x: 0.006418106953224898
    y: -0.018563106296693034
    z: 0.034636806026085265
    w: 0.9992069408566305]"
1647137361.8490076,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 848634815
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.01937684416770935
    y: -0.13822059333324432
    z: 0.978683352470398
  rotation: 
    x: 0.006251931811736003
    y: -0.01955156821984319
    z: 0.03502603334926626
    w: 0.9991755734186971]"
1647137361.854486,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 854140867
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0199807770550251
    y: -0.1385246366262436
    z: 0.9785995483398438
  rotation: 
    x: 0.007265620920736966
    y: -0.01515787013342379
    z: 0.03506945100542377
    w: 0.9992435055239702]"
1647137361.8612525,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 860878656
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.02061343379318714
    y: -0.1387779414653778
    z: 0.9786234498023987
  rotation: 
    x: 0.006031788076592544
    y: -0.017009545462561896
    z: 0.034906861148863495
    w: 0.9992276036722014]"
1647137361.8693354,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 868958822
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.021226759999990463
    y: -0.13908949494361877
    z: 0.9787418246269226
  rotation: 
    x: 0.006424842957826407
    y: -0.021267731040038446
    z: 0.03491472874222486
    w: 0.9991433164097294]"
1647137361.8751361,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 874708430
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.021838296204805374
    y: -0.13947266340255737
    z: 0.9786936044692993
  rotation: 
    x: 0.006344106347422636
    y: -0.017776438499617866
    z: 0.03604899624699654
    w: 0.9991717672244878]"
1647137361.8937821,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 893380649
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.022531572729349136
    y: -0.13973143696784973
    z: 0.9787293076515198
  rotation: 
    x: 0.00734508179682682
    y: -0.015194796075756835
    z: 0.03525563341060341
    w: 0.9992358121376711]"
1647137361.89614,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 895731585
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.023854009807109833
    y: -0.140326589345932
    z: 0.9789082407951355
  rotation: 
    x: 0.006434737215948406
    y: -0.019985249194331454
    z: 0.03488641964794701
    w: 0.9991707169927216]"
1647137361.9042978,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 903818396
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.02445654757320881
    y: -0.1406930536031723
    z: 0.9788705110549927
  rotation: 
    x: 0.0069914250234564546
    y: -0.015289396891429519
    z: 0.03564123788943865
    w: 0.9992232265517782]"
1647137361.9078703,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 907451610
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.025060178712010384
    y: -0.14107514917850494
    z: 0.9790349006652832
  rotation: 
    x: 0.007048674101935375
    y: -0.017490625813610168
    z: 0.036507905431571404
    w: 0.99915542686964]"
1647137361.915277,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 914804156
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.02576805278658867
    y: -0.14135251939296722
    z: 0.9791977405548096
  rotation: 
    x: 0.006702593563233752
    y: -0.021250136309162074
    z: 0.0356403069595661
    w: 0.9991162472236131]"
1647137361.9209852,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 920545860
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.026453549042344093
    y: -0.14168941974639893
    z: 0.9792109727859497
  rotation: 
    x: 0.00709969063725225
    y: -0.01678694548759335
    z: 0.035848374350265985
    w: 0.9991910162278758]"
1647137361.9318824,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 931474895
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.027082955464720726
    y: -0.1420668512582779
    z: 0.9792832732200623
  rotation: 
    x: 0.007570221221495909
    y: -0.014915513136119067
    z: 0.03578409615286319
    w: 0.9992195542927823]"
1647137361.9355907,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 934954552
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.02774956449866295
    y: -0.14239908754825592
    z: 0.9795078635215759
  rotation: 
    x: 0.006720882766468796
    y: -0.02006175719468636
    z: 0.036016627749688175
    w: 0.9991271981878189]"
1647137361.9411283,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 940754207
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.028347989544272423
    y: -0.1427801251411438
    z: 0.9796326756477356
  rotation: 
    x: 0.007362059211278637
    y: -0.019173418826312155
    z: 0.03671242988769729
    w: 0.999114797001036]"
1647137361.9493027,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 948860151
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.029050659388303757
    y: -0.14306600391864777
    z: 0.979645311832428
  rotation: 
    x: 0.0076476933176131716
    y: -0.014249726497514251
    z: 0.036158387376353074
    w: 0.9992152066016646]"
1647137361.955404,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 954976391
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.02969696745276451
    y: -0.1434917151927948
    z: 0.9798936247825623
  rotation: 
    x: 0.008119549607640688
    y: -0.016586456458810614
    z: 0.036903325492710956
    w: 0.9991481906823872]"
1647137361.9610763,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 960709252
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.030410340055823326
    y: -0.14377546310424805
    z: 0.9801096320152283
  rotation: 
    x: 0.007065304114264637
    y: -0.020134605538356252
    z: 0.03634139908260731
    w: 0.9991115962945812]"
1647137361.9725153,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 972107214
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.031093835830688477
    y: -0.1441512405872345
    z: 0.9801744222640991
  rotation: 
    x: 0.007701761906298041
    y: -0.015605010792011313
    z: 0.03648459857205313
    w: 0.9991826862835225]"
1647137361.977397,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 977028386
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03174281492829323
    y: -0.14452342689037323
    z: 0.9803391098976135
  rotation: 
    x: 0.0077769498596018906
    y: -0.014431471638121734
    z: 0.03636729642087355
    w: 0.9992040189211989]"
1647137361.9864268,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 985981747
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03241584450006485
    y: -0.14489488303661346
    z: 0.9806044697761536
  rotation: 
    x: 0.006808852021338751
    y: -0.01954448646098794
    z: 0.03627430741256821
    w: 0.9991275330031028]"
1647137361.988933,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 988540517
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.033041905611753464
    y: -0.14533068239688873
    z: 0.9807693958282471
  rotation: 
    x: 0.0071637969542043675
    y: -0.01891359105528323
    z: 0.03685364828317573
    w: 0.9991159916119912]"
1647137361.9963055,"[header: 
  seq: 0
  stamp: 
    secs: 1647137361
    nsecs: 995910615
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03376549854874611
    y: -0.14563441276550293
    z: 0.9809044599533081
  rotation: 
    x: 0.007178685643850333
    y: -0.01411223600964555
    z: 0.03621505208920756
    w: 0.9992185853302624]"
1647137362.0040262,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:   3551899
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03441931679844856
    y: -0.1459636092185974
    z: 0.9811751246452332
  rotation: 
    x: 0.007520468824511291
    y: -0.01689633336333498
    z: 0.03585685378408986
    w: 0.9991857897829817]"
