,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
6617,32315.0,-0.0,-0.0,-0.01730467565357685,0.017379911616444588,0.015467951074242592,-0.0071787447668612,1.6934227460296825e-05,0.00027564482297748327,2.5937020778656006
6618,32319.0,-0.0,-0.0,-0.01730467565357685,0.017379911616444588,0.015467951074242592,-0.0071787447668612,1.6934483937802725e-05,0.00027704983949661255,2.5937020778656006
6619,32324.0,-0.0,-0.0,-0.017329175025224686,0.017277171835303307,0.015478162094950676,-0.007370359264314175,1.727305061649531e-05,0.0002792923478409648,2.5940160751342773
6620,32328.0,-0.0,-0.0,-0.017329175025224686,0.017277171835303307,0.015478162094950676,-0.007370359264314175,1.727334165479988e-05,0.00028149737045168877,2.5940160751342773
6621,32333.0,-0.0,-0.0,-0.017404066398739815,0.017021693289279938,0.0155080771073699,-0.007608539890497923,1.8368076780461706e-05,0.0002915819641202688,2.5946290493011475
6622,32337.0,-0.0,-0.0,-0.017404066398739815,0.017021693289279938,0.0155080771073699,-0.007608539890497923,1.836852061387617e-05,0.000292791984975338,2.5946290493011475
6623,32342.0,-0.0,-0.0,-0.017422303557395935,0.01698174513876438,0.015513996593654156,-0.007667549420148134,1.8671700672712177e-05,0.00029304204508662224,2.5947792530059814
6624,32347.0,-0.0,-0.0,-0.017422303557395935,0.01698174513876438,0.015513996593654156,-0.007667549420148134,1.8672068108571693e-05,0.0002947495668195188,2.5947792530059814
6625,32351.0,-0.0,-0.0,-0.017363209277391434,0.017203358933329582,0.015490175224840641,-0.007500464096665382,1.7836830011219718e-05,0.00028822364402003586,2.5943164825439453
6626,32356.0,-0.0,-0.0,-0.017378006130456924,0.01717269979417324,0.015493896789848804,-0.007435028441250324,1.8104798073181883e-05,0.0002888401213567704,2.594325304031372
6627,32360.0,-0.0,-0.0,-0.017378006130456924,0.01717269979417324,0.015493896789848804,-0.007435028441250324,1.810513094824273e-05,0.00028974763699807227,2.594325304031372
6628,32364.0,-0.0,-0.0,-0.01739605888724327,0.017127646133303642,0.015498192049562931,-0.00741941062733531,1.841458106355276e-05,0.00029047566931694746,2.5943996906280518
6629,32368.0,-0.0,-0.0,-0.01734035648405552,0.017294399440288544,0.01547530759125948,-0.0072676558047533035,1.7601629224373028e-05,0.00028387480415403843,2.5939695835113525
6630,32373.0,-0.0,-0.0,-0.017356442287564278,0.01721262000501156,0.015478533692657948,-0.007269950583577156,1.7875867342809215e-05,0.00028386106714606285,2.594052314758301
6631,32377.0,-0.0,-0.0,-0.017356442287564278,0.01721262000501156,0.015478533692657948,-0.007269950583577156,1.7876345737022348e-05,0.0002858710940927267,2.594052314758301
6632,32381.0,-0.0,-0.0,-0.01730402000248432,0.017372537404298782,0.015457198955118656,-0.0071285865269601345,1.710925789666362e-05,0.0002797176712192595,2.593648672103882
6633,32386.0,-0.0,-0.0,-0.017376337200403214,0.017119135707616806,0.015483708120882511,-0.007335395086556673,1.819138378778007e-05,0.0002881539985537529,2.594217300415039
6634,32390.0,-0.0,-0.0,-0.017320631071925163,0.017284389585256577,0.015461759641766548,-0.007178866304457188,1.7397733245161362e-05,0.00028204784030094743,2.5937819480895996
6635,32395.0,-0.0,-0.0,-0.017336377874016762,0.017199287191033363,0.015465858392417431,-0.007284867111593485,1.7677508367341943e-05,0.0002829792501870543,2.5939667224884033
6636,32399.0,-0.0,-0.0,-0.017336377874016762,0.017199287191033363,0.015465858392417431,-0.007284867111593485,1.7677841242402792e-05,0.00028388676582835615,2.5939667224884033
6637,32404.0,-0.0,-0.0,-0.017356006428599358,0.017146175727248192,0.015471771359443665,-0.0072902487590909,1.7997415852732956e-05,0.00028569335700012743,2.5940701961517334
6638,32408.0,-0.0,-0.0,-0.017301741987466812,0.017353078350424767,0.015450702048838139,-0.007138374727219343,1.7220136214746162e-05,0.0002794447646010667,2.593647003173828
6639,32412.0,-0.0,-0.0,-0.017373770475387573,0.01709703914821148,0.015477839857339859,-0.007268036715686321,1.830908513511531e-05,0.00028740917332470417,2.594136953353882
6640,32416.0,-0.0,-0.0,-0.01731782779097557,0.01730952039361,0.015456126071512699,-0.007111037150025368,1.7505248251836747e-05,0.00028090961859561503,2.5937001705169678
6641,32420.0,-0.0,-0.0,-0.01731782779097557,0.01730952039361,0.015456126071512699,-0.007111037150025368,1.7505692085251212e-05,0.0002821196394506842,2.5937001705169678
6642,32424.0,-0.0,-0.0,-0.017336919903755188,0.017209410667419434,0.015462970361113548,-0.007093752734363079,1.7829364878707565e-05,0.0002829332370311022,2.593778371810913
6643,32428.0,-0.0,-0.0,-0.017285427078604698,0.017369074746966362,0.015442376025021076,-0.006955323275178671,1.7066235159290954e-05,0.00027681898791342974,2.5933823585510254
6644,32432.0,-0.0,-0.0,-0.017285427078604698,0.017369074746966362,0.015442376025021076,-0.006955323275178671,1.7066568034351803e-05,0.0002777265035547316,2.5933823585510254
6645,32436.0,-0.0,-0.0,-0.017301252111792564,0.01727810502052307,0.015447959303855896,-0.0070085301995277405,1.7355621821479872e-05,0.00027839202084578574,2.593514919281006
6646,32440.0,-0.0,-0.0,-0.017301252111792564,0.01727810502052307,0.015447959303855896,-0.0070085301995277405,1.735595469654072e-05,0.0002792995364870876,2.593514919281006
6647,32444.0,-0.0,-0.0,-0.01732097752392292,0.017176810652017593,0.015454944223165512,-0.007107751909643412,1.7683310943539254e-05,0.00028051139088347554,2.59371280670166
6648,32448.0,-0.0,-0.0,-0.01727050542831421,0.017335185781121254,0.015434877946972847,-0.006972313392907381,1.693237391009461e-05,0.00027451346977613866,2.593324899673462
6649,32453.0,-0.0,-0.0,-0.01728922687470913,0.01724507287144661,0.015440634451806545,-0.007066171616315842,1.7224881958100013e-05,0.0002749722043517977,2.5935122966766357
6650,32457.0,-0.0,-0.0,-0.01728922687470913,0.01724507287144661,0.015440634451806545,-0.007066171616315842,1.7225360352313146e-05,0.00027698223129846156,2.5935122966766357
6651,32461.0,-0.0,-0.0,-0.01728922687470913,0.01724507287144661,0.015440634451806545,-0.007066171616315842,1.722580418572761e-05,0.0002781922521535307,2.5935122966766357
6652,32466.0,-0.0,-0.0,-0.01736151985824108,0.0169844850897789,0.015467563644051552,-0.007393103092908859,1.8314580302103423e-05,0.0002866688300855458,2.594200611114502
6653,32470.0,-0.0,-0.0,-0.017306068912148476,0.017158210277557373,0.015446203760802746,-0.007237797137349844,1.751037416397594e-05,0.00028047538944520056,2.593768358230591
6654,32474.0,-0.0,-0.0,-0.017322732135653496,0.01707317680120468,0.015452265739440918,-0.007374240085482597,1.7785621821531095e-05,0.00028056721203029156,2.5939879417419434
6655,32478.0,-0.0,-0.0,-0.017322732135653496,0.01707317680120468,0.015452265739440918,-0.007374240085482597,1.778606565494556e-05,0.0002817772328853607,2.5939879417419434
6656,32483.0,-0.0,-0.0,-0.017344024032354355,0.016976814717054367,0.015460989437997341,-0.007477965671569109,1.8100932720699348e-05,0.0002824479015544057,2.594197988510132
